id_nestbox;id_patch;site;coord_x;coord_y;year;species;laying_date;flight_date;clutch_size;brood_size;fledgling_nb;mass;tarsus_length;wing_length;F_metric_d1b0;F_metric_d2b0;F_metric_d3b0;F_metric_d1b1;F_metric_d2b1;F_metric_d3b1;Rr_metric_d1c1;Rr_metric_d2c1;Rr_metric_d3c1;Dr_metric_c1;Dr_metric_c2;woodyveg_volume;woodyveg_vw;woodyveg_sd;woody_area;patch_area;patch_perim;herbaceous_area;manag_intensity;light_pollution;noise_m;noise_iq;traffic;built_area;build_volume;build_sd;open_area;water_area;urban_intensity;cumdd_30;cumdd_60;cumdd_between;min_t_before;min_t_between;built_volume;log_F_metric_d1b0;log_F_metric_d2b0;log_F_metric_d3b0;log_F_metric_d1b1;log_F_metric_d2b1;log_F_metric_d3b1;log_woody_vol;log_woody_vw;log_woody_area;log_patch_area;log_patch_perim;log_herb_area;sqrt_built_vol;hatching_rate;laying_day;manag_low;manag_mid;manag_high;c.log_patch_area;c.log_woody_vol;c.log_woody_area;c.log_F_metric_d2b1;c.log_F_metric_d2b0;c.clutch_size;c.laying_day;c.sqrt_built_vol;c.built_area;c.open_area;c.log_herb_area;c.noise_m;c.traffic;c.cumdd_30;c.cumdd_between;c.min_t_between
DIJ-002;32923;drapeau;854216,507249354;6694982,40016465;2020;CC;2020-04-10;2020-05-15;11;10;0;NA;NA;NA;14,622629910;62,837422380;759,13322020;4299,81949100;9935,3813830;70190,404730;0,093557314;0,199953467;0,419433033;3,5109428980;4,9761098190;137846,80390;103385,1029250;5,608512507;15764;2974;800;11061;2;0,846645974890774977;5,052351761;13,193679810;2,673881874000;14,135;105923,28080000;4,416308090;29,690;0;0,44273420536233227;2,99940000000000;525,330000000000;5,19880000000000;-0,088000000000000;4,0890000000000004;105,92328080000;1,1650254884005864;1,798218361773693;2,88031799687150;3,63345022401956;3,99718454274461;4,84627774663645;5,13939670105706;5,01445796444876;4,19766642619357;3,47334096418594;2,90308998699194;4,04379439232578;10,291903652871998;0,909090909090909;10,1;0;0;1;0,1362812378654108;-0,07539896146335323;-0,061066545058084287;-0,46176159002896844;-0,3425079897774945;2;0,7499999999999982;0,5585174712803109;3,3085000000000004;4,17100000000000293;-3,84163242754640e-02;-0,30349540699999977;0,564109594000000047;0,355900000000000105;1,243650000000000588;4,12000000000000011
DIJ-003;32328;drapeau;854266,029310065;6694974,73887908;2021;CC;2021-04-12;2021-05-20;13;13;6;7,75333333333333;14,8100000000000;26,1666666666667;15,967391430;65,323905860;752,56086530;7319,11918300;12224,8142900;71046,807340;0,105692238;0,202551706;0,416063121;3,5508088590;5,0414805310;147841,82910;110881,3718250;5,490568892;16547;1373;366;11565;2;0,270325933051185796;5,110430527;13,306755070;2,145643248000;14,701;131389,77790000;4,931747835;27,837;0;0,66148118141421564;2,53101966666667;467,593866666666;4,28680000000000;-1,091896666666665;1,5600000000000001;131,38977790000;1,2032339718622942;1,815072144263215;2,87654163037214;3,86445881917592;4,08724227037718;4,85154456662979;5,16979732700322;5,04485859039492;4,21871926690049;3,13767053723676;2,56348108539441;4,06314563710664;11,462538021747189;1,000000000000000;10,2;0;0;1;-0,1993891890837696;-0,04499833551720034;-0,040013704351157031;-0,37170386239639353;-0,3256542072879725;4;0,8499999999999979;1,7291518401555024;3,8745000000000012;2,31800000000000139;-1,90650794946050e-02;-0,24541664099999938;0,035870968000000669;-0,112480333333330407;0,331650000000000666;1,59099999999999997
DIJ-004;32328;drapeau;854281,510422194;6695007,10072846;2019;CC;2019-04-01;2019-05-05;12;11;4;7,80750000000000;NA;NA;15,967391430;65,323905860;752,56086530;7319,11918300;12224,8142900;71046,807340;0,105692238;0,202551706;0,416063121;3,5508088590;5,0414805310;132946,95480;79768,1728800;5,665585928;14836;1373;366;10459;2;0,524949620237834647;5,055949783;13,008647920;2,315869852000;16,007;149039,64040000;4,949651232;29,348;0;0,95385268043505278;2,73460000000000;471,350000000000;3,69340000000000;-0,479000000000000;-0,1990000000000000;149,03964040000;1,2032339718622942;1,815072144263215;2,87654163037214;3,86445881917592;4,08724227037718;4,85154456662979;5,12367839410307;4,90182964448671;4,17131682465657;3,13767053723676;2,56348108539441;4,01949016299751;12,208179241803423;0,916666666666667;9,1;0;0;1;-0,1993891890837696;-0,09111726841734669;-0,087416146595077571;-0,37170386239639353;-0,3256542072879725;3;-0,2500000000000018;2,4747930602117361;5,1805000000000021;3,82900000000000063;-6,27205536037350e-02;-0,29989738499999952;0,206097572000000451;0,091099999999999959;-0,261750000000000149;-0,16800000000000001
DIJ-004;32328;drapeau;854281,573324644;6695007,01421428;2020;PM;2020-04-03;2020-05-05;7;6;6;17,32500000000000;19,1850000000000;NA;24,665562330;175,350994800;1016,01416400;8423,70369200;20948,3842300;99597,839960;0,131841141;0,277387692;0,676237081;2,4687991880;3,8248765520;132946,95480;79768,1728800;5,665585928;14836;1373;366;10459;2;0,524949620237833980;5,055949783;13,008647920;2,315869852000;16,007;149039,64040000;4,949651232;29,348;0;0,95385268043506055;2,59180000000000;487,750000000000;4,73530000000000;-0,088000000000000;2,9300000000000002;149,03964040000;1,3920910210360331;2,243908234060835;3,00689976238113;3,92550308192000;4,32115053102277;4,99824991971260;5,12367839410307;4,90182964448671;4,17131682465657;3,13767053723676;2,56348108539441;4,01949016299751;12,208179241803423;0,857142857142857;9,4;0;0;1;-0,1993891890837696;-0,09111726841734669;-0,087416146595077571;-0,13779560175081151;0,1031818825096482;-2;0,0499999999999989;2,4747930602117361;5,1805000000000021;3,82900000000000063;-6,27205536037350e-02;-0,29989738499999952;0,206097572000000451;-0,051699999999999857;0,780149999999999899;2,96100000000000030
DIJ-005;31461;drapeau;854299,381313569;6695042,45234851;2021;PM;2021-04-18;2021-05-19;7;5;5;16,05200000000000;19,7140000000000;40,8000000000000;31,300572900;197,157986400;1076,82269500;4744,67295400;18671,0033800;101814,387400;0,128724646;0,298515755;0,692216822;2,4667371670;3,7310811340;119109,85130;89332,3884750;5,584339471;14112;4824;1356;9985;1;0,687639924753469911;5,024083328;14,190784450;3,077566498000;16,705;144036,64060000;5,232253373;29,848;0;1,05899237864178586;2,47623433333333;466,733833333333;3,51310000000000;-1,061797777777778;1,5600000000000001;144,03664060000;1,4955522865889943;2,294814373999655;3,03214420012043;3,67620628227055;4,27116765756815;5,00780915252853;5,07594768245925;4,95100894585095;4,14958856778774;3,68340729913209;3,13225968953104;3,99934806920672;12,001526594562877;0,714285714285714;10,8;0;1;0;0,3463475728115704;-0,13884798006116572;-0,109144403463905526;-0,18777847520542590;0,1540880224484682;-2;1,4499999999999993;2,2681404129711904;5,8784999999999989;4,32900000000000063;-8,28626473945215e-02;-0,33176383999999981;0,967794218000000317;-0,167265666666667201;-0,442049999999999610;1,59099999999999997
DIJ-006;31461;drapeau;854256,696829468;6695057,04199057;2019;PM;2019-04-01;2019-05-05;10;9;7;15,25571428571429;NA;NA;31,300572900;197,157986400;1076,82269500;4744,67295400;18671,0033800;101814,387400;0,128724646;0,298515755;0,692216822;2,4667371670;3,7310811340;127744,54110;76646,7246600;5,710393548;15089;4824;1356;11450;2;0,999938455736231635;5,046184158;12,263389590;2,616437681000;15,618;124820,22510000;5,351093761;28,493;0;0,80915557652820247;2,73460000000000;471,350000000000;3,69340000000000;-0,479000000000000;-0,1990000000000000;124,82022510000;1,4955522865889943;2,294814373999655;3,03214420012043;3,67620628227055;4,27116765756815;5,00780915252853;5,10634235052259;4,88449360090623;4,17866045853817;3,68340729913209;3,13225968953104;4,05880548667591;11,172297216776862;0,900000000000000;9,1;0;0;1;0,3463475728115704;-0,10845331199782660;-0,080072512713480926;-0,18777847520542590;0,1540880224484682;1;-0,2500000000000018;1,4389110351851748;4,7915000000000010;2,97400000000000020;-2,34052299253360e-02;-0,30966300999999952;0,506665401000000237;0,091099999999999959;-0,261750000000000149;-0,16800000000000001
DIJ-008;31461;drapeau;854152,229489486;6695063,36071955;2021;PM;2021-04-03;2021-05-08;8;8;7;14,96000000000000;19,6842857142857;42,8571428571429;31,300572900;197,157986400;1076,82269500;4744,67295400;18671,0033800;101814,387400;0,128724646;0,298515755;0,692216822;2,4667371670;3,7310811340;119438,96880;89579,2266000;5,708953863;15600;4824;1356;12436;1;1,925374817103201686;5,017401505;12,859596250;2,460991989000;13,440;91379,66045000;4,586247149;29,174;0;0,30441156492608068;2,50469033333333;468,544200000000;3,77200000000000;-1,249015555555556;1,5600000000000001;91,37966045000;1,4955522865889943;2,294814373999655;3,03214420012043;3,67620628227055;4,27116765756815;5,00780915252853;5,07714604516570;4,95220730855740;4,19312459835446;3,68340729913209;3,13225968953104;4,09468071337115;9,559270916236237;1,000000000000000;9,3;0;1;0;0,3463475728115704;-0,13764961735471104;-0,065608372897188794;-0,18777847520542590;0,1540880224484682;-1;-0,0500000000000007;-0,1741152653554501;2,6135000000000002;3,65500000000000114;1,24699967699113e-02;-0,33844566299999901;0,351219709000000435;-0,138809666666665610;-0,183149999999999924;1,59099999999999997
DIJ-008;31461;drapeau;854152,249023244;6695063,66398582;2022;PM;2022-03-30;2022-05-02;8;8;8;15,19000000000000;20,1925000000000;41,6250000000000;31,300572900;197,157986400;1076,82269500;4744,67295400;18671,0033800;101814,387400;0,128724646;0,298515755;0,692216822;2,4667371670;3,7310811340;119438,96880;89579,2266000;5,708953863;15600;4824;1356;12436;1;1,925374817103201686;5,017401505;12,859596250;2,460991989000;13,440;91379,66045000;4,586247149;29,174;0;0,30441156492608068;2,59700000000000;440,110000000000;3,43000000000000;-3,360000000000000;-2,9500000000000002;91,37966045000;1,4955522865889943;2,294814373999655;3,03214420012043;3,67620628227055;4,27116765756815;5,00780915252853;5,07714604516570;4,95220730855740;4,19312459835446;3,68340729913209;3,13225968953104;4,09468071337115;9,559270916236237;1,000000000000000;8,9;0;1;0;0,3463475728115704;-0,13764961735471104;-0,065608372897188794;-0,18777847520542590;0,1540880224484682;-1;-0,4500000000000011;-0,1741152653554501;2,6135000000000002;3,65500000000000114;1,24699967699113e-02;-0,33844566299999901;0,351219709000000435;-0,046499999999999986;-0,525149999999999562;-2,91900000000000004
DIJ-009;32672;drapeau;854154,661751224;6695003,76860482;2019;PM;2019-04-01;2019-05-05;8;8;6;13,92333333333333;NA;NA;15,290944250;162,159477500;1002,65445600;6859,85688100;20163,2669600;100520,723100;0,094972653;0,253459426;0,664232628;2,5110318320;3,8713693060;122253,68210;91690,2615750;5,692769070;15000;259;126;11149;1;1,874826949946346577;4,985021210;14,591686250;2,627621238000;14,226;108039,73870000;5,143789185;30,275;0;0,63634676323617012;2,73460000000000;471,350000000000;3,69340000000000;-0,479000000000000;-0,1990000000000000;108,03973870000;1,1844343048958073;2,209942336331028;3,00115128824637;3,83631505500116;4,30456090018181;5,00225560404718;5,08726194829979;4,96232321169149;4,17609125905568;2,41329976408125;2,10037054511756;4,04723591545968;10,394216598666780;1,000000000000000;9,1;0;1;0;-0,9237599622392727;-0,12753371422062632;-0,082641712195968609;-0,15438523259176762;0,0692159847798406;-1;-0,2500000000000018;0,6608304170750934;3,3995000000000015;4,75600000000000023;-3,49748011415620e-02;-0,37082595799999929;0,517848958000000081;0,091099999999999959;-0,261750000000000149;-0,16800000000000001
DIJ-009;32672;drapeau;854154,764780938;6695003,81149567;2020;PM;2020-04-08;2020-05-10;6;6;6;13,86500000000000;18,1200000000000;NA;15,290944250;162,159477500;1002,65445600;6859,85688100;20163,2669600;100520,723100;0,094972653;0,253459426;0,664232628;2,5110318320;3,8713693060;122253,68210;91690,2615750;5,692769070;15000;259;126;11149;1;1,874826949946346577;4,985021210;14,591686250;2,627621238000;14,226;108039,73870000;5,143789185;30,275;0;0,63634676323617012;2,83940000000000;507,690000000000;4,91890000000000;-0,088000000000000;4,4800000000000004;108,03973870000;1,1844343048958073;2,209942336331028;3,00115128824637;3,83631505500116;4,30456090018181;5,00225560404718;5,08726194829979;4,96232321169149;4,17609125905568;2,41329976408125;2,10037054511756;4,04723591545968;10,394216598666780;1,000000000000000;9,9;0;1;0;-0,9237599622392727;-0,12753371422062632;-0,082641712195968609;-0,15438523259176762;0,0692159847798406;-3;0,5499999999999989;0,6608304170750934;3,3995000000000015;4,75600000000000023;-3,49748011415620e-02;-0,37082595799999929;0,517848958000000081;0,195899999999999963;0,963750000000000107;4,51100000000000012
DIJ-010;32709;pascal_joffre;855176,890304534;6694993,32985854;2019;PM;2019-03-27;2019-05-02;11;11;7;13,26285714285714;NA;NA;13,808021720;166,320679400;1064,68075200;5565,80237600;20618,5709600;105568,247800;0,091565378;0,272115719;0,701420537;2,1955897560;3,3096686930;142234,46460;85340,6787600;5,412487907;16897;1580;474;15241;1;0,917802757140974257;6,033011627;16,272377010;9,760667991000;8,469;51960,40308000;2,390235665;30,043;0;-0,73855818850464183;2,66690000000000;421,520000000000;3,84320000000000;-0,676000000000000;0,0510000000000000;51,96040308000;1,1401314615163203;2,220946250367835;3,02721940267649;3,74552778185135;4,31425856173832;5,02353331328445;5,15300484232936;4,93115609271301;4,22780960407522;3,19865708695442;2,67577834167409;4,18301346308193;7,208356475646858;1,000000000000000;8,6;0;1;0;-0,1384026393661020;-0,06179082019105131;-0,030923367176434624;-0,14468757103525398;0,0802198988166483;2;-0,7500000000000018;-2,5250297059448288;-2,3574999999999999;4,52400000000000091;1,00802746480686e-01;0,67716445900000011;7,650895711000000432;0,023400000000000087;-0,111949999999999772;0,08199999999999999
DIJ-010;32709;pascal_joffre;855176,940804200;6694993,51064755;2022;PM;2022-04-01;2022-05-06;8;8;7;16,05428571428572;19,3400000000000;44,5714285714286;13,808021720;166,320679400;1064,68075200;5565,80237600;20618,5709600;105568,247800;0,091565378;0,272115719;0,701420537;2,1955897560;3,3096686930;142234,46460;85340,6787600;5,412487907;16897;1580;474;15241;1;0,917802757140974257;6,033011627;16,272377010;9,760667991000;8,469;51960,40308000;2,390235665;30,043;0;-0,73855818850464183;2,66710000000000;449,370000000000;3,90010000000000;-3,360000000000000;-2,9500000000000002;51,96040308000;1,1401314615163203;2,220946250367835;3,02721940267649;3,74552778185135;4,31425856173832;5,02353331328445;5,15300484232936;4,93115609271301;4,22780960407522;3,19865708695442;2,67577834167409;4,18301346308193;7,208356475646858;1,000000000000000;9,1;0;1;0;-0,1384026393661020;-0,06179082019105131;-0,030923367176434624;-0,14468757103525398;0,0802198988166483;-1;-0,2500000000000018;-2,5250297059448288;-2,3574999999999999;4,52400000000000091;1,00802746480686e-01;0,67716445900000011;7,650895711000000432;0,023599999999999621;-0,055049999999999599;-2,91900000000000004
DIJ-011;32147;pascal_joffre;855185,699762438;6695038,58002404;2019;PM;2019-04-06;2019-05-08;7;5;5;16,00200000000000;NA;NA;9,257473598;154,060646300;1041,95121700;2560,85567800;20564,4520700;105651,385400;0,017941804;0,273725215;0,693097011;2,3582248440;3,3059868260;157695,69600;78847,8480000;5,473943891;18114;228;138;17763;1;0,833857830608955797;6,023246384;15,419181820;9,062011799000;7,438;46036,91737000;2,778879392;27,335;0;-0,91193791360856846;2,68460000000000;487,340000000000;3,39210000000000;-0,676000000000000;0,0510000000000000;46,03691737000;0,9664924821301476;2,187691715438302;3,01784738625366;3,40838510364830;4,31311714243038;5,02387519630201;5,19781984026005;4,89678984459607;4,25801436340674;2,35793484700045;2,13987908640124;4,24951631580166;6,785051021915753;0,714285714285714;9,6;0;1;0;-0,9791248793200706;-0,01697582226036509;-0,000718607844908625;-0,14582899034319752;0,0469653638871144;-2;0,2499999999999982;-2,9483351596759340;-3,3884999999999996;1,81600000000000250;1,67305599200420e-01;0,66739921600000063;6,952239519000000811;0,041099999999999692;-0,563050000000000050;0,08199999999999999
DIJ-011;32147;pascal_joffre;855185,471968331;6695038,95925528;2020;PM;2020-03-29;2020-05-03;8;7;4;17,67000000000000;20,3400000000000;NA;9,257473598;154,060646300;1041,95121700;2560,85567800;20564,4520700;105651,385400;0,017941804;0,273725215;0,693097011;2,3582248440;3,3059868260;157695,69600;78847,8480000;5,473943891;18114;228;138;17763;1;0,833857830608955797;6,023246384;15,419181820;9,062011799000;7,438;46036,91737000;2,778879392;27,335;0;-0,91193791360856846;2,49140000000000;484,290000000000;4,63920000000000;-0,032000000000000;-0,0320000000000000;46,03691737000;0,9664924821301476;2,187691715438302;3,01784738625366;3,40838510364830;4,31311714243038;5,02387519630201;5,19781984026005;4,89678984459607;4,25801436340674;2,35793484700045;2,13987908640124;4,24951631580166;6,785051021915753;0,875000000000000;8,9;0;1;0;-0,9791248793200706;-0,01697582226036509;-0,000718607844908625;-0,14582899034319752;0,0469653638871144;-1;-0,4500000000000011;-2,9483351596759340;-3,3884999999999996;1,81600000000000250;1,67305599200420e-01;0,66739921600000063;6,952239519000000811;-0,152099999999999902;0,684050000000000047;-0,00100000000000000
DIJ-011;32147;pascal_joffre;855185,509935459;6695038,97337526;2021;PM;2021-03-26;2021-04-27;8;7;4;13,15250000000000;19,4850000000000;34,5000000000000;9,257473598;154,060646300;1041,95121700;2560,85567800;20564,4520700;105651,385400;0,017941804;0,273725215;0,693097011;2,3582248440;3,3059868260;157695,69600;78847,8480000;5,473943891;18114;228;138;17763;1;0,833857830608955797;6,023246384;15,419181820;9,062011799000;7,438;46036,91737000;2,778879392;27,335;0;-0,91193791360856846;2,38027433333333;436,344227777777;3,51940000000000;-1,214837777777776;-1,1509766666666648;46,03691737000;0,9664924821301476;2,187691715438302;3,01784738625366;3,40838510364830;4,31311714243038;5,02387519630201;5,19781984026005;4,89678984459607;4,25801436340674;2,35793484700045;2,13987908640124;4,24951631580166;6,785051021915753;0,875000000000000;8,5;0;1;0;-0,9791248793200706;-0,01697582226036509;-0,000718607844908625;-0,14582899034319752;0,0469653638871144;-1;-0,8500000000000014;-2,9483351596759340;-3,3884999999999996;1,81600000000000250;1,67305599200420e-01;0,66739921600000063;6,952239519000000811;-0,263225666666665248;-0,435749999999999638;-1,11997666666666484
DIJ-012B;32657;pascal_joffre;855204,150542844;6695004,43987392;2021;PM;2021-03-30;2021-05-05;5;3;3;17,46333333333333;19,4333333333333;46,1666666666667;8,479160551;153,443231300;1043,37572900;2393,88287500;20324,6184600;105355,279100;0,020241546;0,272718641;0,693242591;2,3288167280;3,3038944180;131643,96750;78986,3805000;5,504208498;15716;544;210;15421;1;1,111722520309596618;6,039179230;15,417897220;9,819100778000;8,863;52925,32507000;2,294691892;30,650;0;-0,69053434315292084;2,52739400000000;469,260941666666;3,90720000000000;-1,314287777777777;1,5600000000000001;52,92532507000;0,9283528586111568;2,185947735557709;3,01844072994820;3,37910289795613;4,30802240163280;5,02265630194277;5,11940096263321;4,89755221301686;4,19634202013977;2,73559889969818;2,32221929473392;4,18811253716502;7,274979386225091;0,600000000000000;8,9;0;1;0;-0,6014608266223447;-0,09539469988720395;-0,062390951111881421;-0,15092373114077606;0,0452213840065219;-4;-0,4500000000000011;-2,4584067953665958;-1,9634999999999998;5,13100000000000023;1,05901820563782e-01;0,68333206200000074;7,709328498000001417;-0,116106000000000265;-0,047949999999999271;1,59099999999999997
DIJ-013;30871;pascal_joffre;855107,802410596;6695116,55266244;2021;CC;2021-04-05;2021-05-15;10;10;7;7,82571428571429;15,4585714285714;31,3571428571429;13,269683460;58,331439480;906,64147530;2646,55726200;8066,8843690;90519,788760;0,074190547;0,202475821;0,493768678;3,0596041470;4,2821224390;139507,54820;69753,7741000;5,143182630;18941;4013;1158;17798;1;0,482682308884921918;5,961055374;11,524550440;7,417140938000;8,622;66797,84509000;3,562307054;25,289;0;-0,62893767506039300;2,44916966666667;449,658300000000;4,45140000000000;-1,823576666666668;1,5600000000000001;66,79784509000;1,1228605631647417;1,765902693908278;2,95743558245035;3,42268129500274;3,90670583179543;4,95674353179978;5,14459770619688;4,84356771053290;4,27740290407683;3,60346915973384;3,06370855939142;4,25037120243448;8,172994866632427;1,000000000000000;9,5;0;1;0;0,2664094334133140;-0,07019795632353709;0,018669932825177149;-0,55224030097814669;-0,3748236576429094;1;0,1499999999999986;-1,5603913149592596;-2,2044999999999995;-0,22999999999999687;1,68160485833235e-01;0,60520820600000036;5,307368658000000572;-0,194330333333331939;0,496249999999999858;1,59099999999999997
DIJ-015;30871;pascal_joffre;855104,903461402;6695019,97339686;2019;PM;2019-04-02;2019-05-05;8;8;6;15,19000000000000;NA;NA;18,859150390;185,941393100;1125,40115000;3367,65316000;19558,1162300;108482,656800;0,091024775;0,292316362;0,715459953;2,1010653670;3,1938169260;138631,48480;83178,8908800;5,285760339;17143;4013;1158;16586;1;0,627323254810999154;5,889099503;15,825222020;7,897299787000;9,352;62038,98488000;3,162177801;27,569;0;-0,56978175821217636;2,75350000000000;472,490000000000;3,43820000000000;-0,676000000000000;0,0510000000000000;62,03898488000;1,2755221237541201;2,269376080432630;3,05130735460543;3,52732735644558;4,29132702272593;5,03536031276423;5,14186187473511;4,92001312511875;4,23408682513897;3,60346915973384;3,06370855939142;4,21974166104630;7,876483027341581;1,000000000000000;9,2;0;1;0;0,2664094334133140;-0,07293378778530535;-0,024646146112679013;-0,16761911004764496;0,1286497288814430;-1;-0,1500000000000021;-1,8569031542501060;-1,4744999999999990;2,05000000000000071;1,37530944445059e-01;0,53325233500000024;5,787527507000000071;0,110000000000000320;-0,516949999999999577;0,08199999999999999
DIJ-015;30871;pascal_joffre;855104,557839738;6695019,85557552;2022;PM;2022-04-01;2022-05-06;8;8;5;15,76800000000000;19,2180000000000;46,6000000000000;18,859150390;185,941393100;1125,40115000;3367,65316000;19558,1162300;108482,656800;0,091024775;0,292316362;0,715459953;2,1010653670;3,1938169260;138631,48480;83178,8908800;5,285760339;17143;4013;1158;16586;1;0,627323254810999154;5,889099503;15,825222020;7,897299787000;9,352;62038,98488000;3,162177801;27,569;0;-0,56978175821217636;2,66710000000000;449,370000000000;3,90010000000000;-3,360000000000000;-2,9500000000000002;62,03898488000;1,2755221237541201;2,269376080432630;3,05130735460543;3,52732735644558;4,29132702272593;5,03536031276423;5,14186187473511;4,92001312511875;4,23408682513897;3,60346915973384;3,06370855939142;4,21974166104630;7,876483027341581;1,000000000000000;9,1;0;1;0;0,2664094334133140;-0,07293378778530535;-0,024646146112679013;-0,16761911004764496;0,1286497288814430;-1;-0,2500000000000018;-1,8569031542501060;-1,4744999999999990;2,05000000000000071;1,37530944445059e-01;0,53325233500000024;5,787527507000000071;0,023599999999999621;-0,055049999999999599;-2,91900000000000004
DIJ-016;78690;chevreul;854367,855914723;6691723,57529155;2019;CC;2019-04-04;2019-05-10;11;10;0;NA;NA;NA;11,077579950;81,069767950;1252,59241600;1707,35743100;12230,4168000;272858,186300;0,033688031;0,297867609;0,671822565;1,6025443530;2,4707342180;98257,78691;73693,3401825;4,829149318;13397;1215;352;15408;1;1,338633501478456278;5,378129578;10,202514650;2,248855208000;14,638;112284,81180000;5,640457104;27,207;0;0,64714941429199235;2,82730000000000;494,300000000000;3,92450000000000;-1,157000000000000;-0,0040000000000000;112,28481180000;1,0444448931399870;1,908858929916515;3,09780977787517;3,23232444909440;4,08744125759684;5,43593698803151;4,99236697816234;4,86742824155404;4,12700755737133;3,08457627793433;2,54654266347813;4,18774626978046;10,596452793270020;0,909090909090909;9,4;0;1;0;-0,2524834483861937;-0,22242868435807583;-0,131725413880323217;-0,37150487517673358;-0,2318674216346723;2;0,0499999999999989;0,8630666116783328;3,8115000000000006;1,68800000000000239;1,05535553179216e-01;0,02228241000000075;0,139082928000000550;0,183800000000000185;-0,030649999999999622;0,02700000000000000
DIJ-016;78690;chevreul;854367,983483417;6691723,85192069;2021;CC;2021-04-05;2021-05-13;12;10;2;6,03500000000000;12,0100000000000;17,5000000000000;11,077579950;81,069767950;1252,59241600;1707,35743100;12230,4168000;272858,186300;0,033688031;0,297867609;0,671822565;1,6025443530;2,4707342180;98257,78691;73693,3401825;4,829149318;13397;1215;352;15408;1;1,338633501478456278;5,378129578;10,202514650;2,248855208000;14,638;112284,81180000;5,640457104;27,207;0;0,64714941429199235;2,49990000000000;453,160000000000;3,84420000000000;-0,370000000000000;-1,5000000000000000;112,28481180000;1,0444448931399870;1,908858929916515;3,09780977787517;3,23232444909440;4,08744125759684;5,43593698803151;4,99236697816234;4,86742824155404;4,12700755737133;3,08457627793433;2,54654266347813;4,18774626978046;10,596452793270020;0,833333333333333;9,5;0;1;0;-0,2524834483861937;-0,22242868435807583;-0,131725413880323217;-0,37150487517673358;-0,2318674216346723;3;0,1499999999999986;0,8630666116783328;3,8115000000000006;1,68800000000000239;1,05535553179216e-01;0,02228241000000075;0,139082928000000550;-0,143599999999999728;-0,110949999999999438;-1,46900000000000008
DIJ-017;78690;chevreul;854353,490817976;6691673,82338795;2019;PM;2019-03-27;2019-05-01;8;6;0;NA;NA;NA;20,789387710;273,568626900;1406,29033600;2877,00453500;50753,8403500;291915,940400;0,042018501;0,454999153;0,802869929;1,2246113230;1,9513463920;90134,57253;54080,7435180;4,685903748;13966;1215;352;15245;1;0,711873431845581273;5,357269669;11,525241850;2,462440596000;13,959;95748,10339000;4,898204800;27,480;0;0,35406809090108443;2,70400000000000;433,710000000000;3,86830000000000;-1,157000000000000;-0,0040000000000000;95,74810339000;1,3178416986588313;2,437066290615866;3,14807499230948;3,45894054646590;4,70546890923968;5,46525781077678;4,95489140339951;4,73304265378315;4,14507203770500;3,08457627793433;2,54654266347813;4,18312742870140;9,785095982666700;0,750000000000000;8,6;0;1;0;-0,2524834483861937;-0,25990425912090753;-0,113660933546651854;0,24652277646610266;0,2963399390646786;-1;-0,7500000000000018;0,0517098010750132;3,1325000000000003;1,96100000000000207;1,00916712100156e-01;0,00142250100000041;0,352668316000000370;0,060499999999999776;-0,086850000000000094;0,02700000000000000
DIJ-017;78690;chevreul;854353,504794614;6691674,07831858;2021;PM;2021-03-31;2021-05-05;8;8;2;16,88000000000000;18,8800000000000;47,0000000000000;20,789387710;273,568626900;1406,29033600;2877,00453500;50753,8403500;291915,940400;0,042018501;0,454999153;0,802869929;1,2246113230;1,9513463920;90134,57253;54080,7435180;4,685903748;13966;1215;352;15245;1;0,711873431845581273;5,357269669;11,525241850;2,462440596000;13,959;95748,10339000;4,898204800;27,480;0;0,35406809090108443;2,22450000000000;432,310000000000;3,42990000000000;-0,370000000000000;-1,5000000000000000;95,74810339000;1,3178416986588313;2,437066290615866;3,14807499230948;3,45894054646590;4,70546890923968;5,46525781077678;4,95489140339951;4,73304265378315;4,14507203770500;3,08457627793433;2,54654266347813;4,18312742870140;9,785095982666700;1,000000000000000;9,0;0;1;0;-0,2524834483861937;-0,25990425912090753;-0,113660933546651854;0,24652277646610266;0,2963399390646786;-1;-0,3500000000000014;0,0517098010750132;3,1325000000000003;1,96100000000000207;1,00916712100156e-01;0,00142250100000041;0,352668316000000370;-0,419000000000000039;-0,525249999999999773;-1,46900000000000008
